"State","n_cattle","n_cattle_sd","area_ha","pastue_tot_201819_ha","stocking_rate_ha","municipality","mod_deg_perc_201819","sev_deg_perc_201819","crop_201819_perc","mod_pasture_deg_sum_201819_ha","sev_pasture_deg_sum_201819_ha","crop_201819_tot_ha","forest_tot_2013_2014_ha","forest_perc_2013_2014","defo_perc_2013_14","defo_perc_2014_15","defo_perc_2015_16","defo_perc_2016_17","defo_perc_13_17","forest_201819_perc","nearest_fedSh_km","agricultural_credits_1000R","mean_market_share_g4_1317","imagedate"
"RO",33,0.083607325819819,101.638,55.8928,0.768,"1100338",26.84,2.28,0,27.3363,2.3268,0,39.8853,39.155,0,0,0,0,0,41.51,2.42563629997518,0.384707236,0.967839316415692,2019-07-10
"RO",89,0.2280888305074,202.575,199.7841,0.579,"1100338",86.72,8.72,0,176.0728,17.7056,0,3.8801,1.911,0,0,0,0,0,1.6,2.39910139597034,0.384707236,0.967839316415692,2019-07-10
"RO",43,0.114873678703565,99.69,84.5287,0.661,"1100338",65.41,0,0,65.3561,0,0,41.356,41.392,0.532,2.03,20.062,0.431,23.055,15.4,2.40143588750006,0.384707236,0.967839316415692,2019-07-10
"RO",49,0.187215765194912,93.786,93.5538,0.681,"1100338",89.64,8.39,0,84.2591,7.8892,0,0,0,0,0,0,0,0,0,2.44901230567042,0.384707236,0.967839316415692,2019-07-10
"RO",95,0.207999496088517,196.978,150.027,0.823,"1100338",32.35,0,0,63.8733,0,0,64.3955,32.619,1.456,5.449,1.378,0.3,8.583,23.84,1.9348399106758,0.384707236,0.967839316415692,2019-06-13
"RO",28,0.256189087749217,48.616,45.0578,0.808,"1100338",36.39,0,0,17.7308,0,0,10.0889,20.706,6.08,2.238,10.203,0,18.521,7.53,1.9193797795325,0.384707236,0.967839316415692,2019-06-13
"RO",6,0.0416496563917521,46.815,28.468,0.274,"1100338",30.91,10.81,0,14.5051,5.0724,0,18.3742,39.161,0,0,0,0,0,39.33,2.41175966157015,0.384707236,0.967839316415692,2019-07-10
"RO",41,0.134741433031267,98.822,92.9157,0.574,"1100338",69.52,4.23,0,68.8538,4.19,0,6.1549,6.214,0,0,0,0,0,6.19,2.40722668654382,0.384707236,0.967839316415692,2019-07-10
"RO",23,0.0763984023185697,99.806,81.296,0.368,"1100338",54.66,8.6,0,54.676,8.6005,0,19.701,19.695,0,0,0.531,0,0.531,18.7,2.44675654062581,0.384707236,0.967839316415692,2019-07-10
"RO",10,0.264041781233517,25.714,25.7713,0.504,"1100338",90.93,0,0,23.4342,0,0,0,0,0,0,0,0,0,0,1.92326484785108,0.384707236,0.967839316415692,2019-06-13
"RO",7,0.10561862178479,24.629,24.1878,0.376,"1100338",62.26,0,0,15.3678,0,0,0.2752,1.115,0,0,0,0,0,2.01,2.47199255012279,0.384707236,0.967839316415692,2019-07-10
"RO",7,0.11736223954553,48.19,47.7013,0.191,"1100338",53.47,0,0,25.8265,0,0,1.5917,3.296,0,1.417,1.645,0,3.062,0,2.42309790373941,0.384707236,0.967839316415692,2019-07-10
"RO",6,0.0905007394728159,97.931,51.0431,0.153,"1100338",27.29,12.63,0,26.7833,12.3967,0,47.1204,48.008,0,0,0,0,0,47.99,2.41365467484529,0.384707236,0.967839316415692,2019-07-10
"RO",66,0.156821690396108,101.047,59.431,1.444,"1100338",34.45,0,0,34.8919,0,0,29.6486,29.276,0,0,0,0,0,41.32,2.45040165801573,0.384707236,0.967839316415692,2019-07-10
"RO",48,0.153009617101167,72.138,72.299,0.863,"1100338",95.42,4.58,0,68.9896,3.3094,0,0,0,0,0,0,0,0,0,2.18202467797258,0.384707236,0.967839316415692,2019-07-10
"RO",7,0.127760738919411,50.165,36.5682,0.249,"1100338",37.4,0,0,18.8034,0,0,22.7394,45.228,3.402,14.657,2.103,0.174,20.336,27.27,1.95818372952586,0.384707236,0.967839316415692,2019-06-13
"RO",29,0.231467089115107,50.779,37.6195,1.002,"1100338",63.56,0,0,32.3471,0,0,19.86,39.023,11.249,5.268,0.875,0,17.392,25.4,1.97375156846494,0.384707236,0.967839316415692,2019-06-13
"RO",34,0.132033020918377,100.496,91.769,0.482,"1100338",19.77,0,0,19.9144,0,0,10.2066,10.134,0,0,0,0,0,8.89,2.50281626024604,0.384707236,0.967839316415692,2019-07-10
"RO",9,0.0820512820512821,57.3,56.8244,0.206,"1100338",95.56,3.39,0,54.8798,1.9446,0,0.3271,0.57,0,0,0,0,0,0.96,2.43043099768096,0.384707236,0.967839316415692,2019-07-10
"RO",8,0.189379854562704,32.854,26.3887,0.394,"1100338",70.4,1.22,0,23.1824,0.4006,0,7.0213,21.323,0,0,0,0.21,0.21,19.86,2.3952402398191,0.384707236,0.967839316415692,2019-07-10
"RO",57,0.261354864839171,54.061,39.11,1.895,"1100338",28.83,0,0,15.6231,0,0,23.6844,43.713,2.639,9.799,1.267,0.611,14.316,27.82,1.90805213004798,0.384707236,0.967839316415692,2019-06-13
"RO",23,0.234181130981254,98.855,62.1201,0.481,"1100338",46.92,5.81,0,46.4904,5.7601,0,42.9791,43.38,0,0,0,0,0,37.3,2.39088069684551,0.384707236,0.967839316415692,2019-07-10
"RO",17,0.103891707568773,113.043,43.2463,0.511,"1100338",25.83,0,0,29.2668,0,0,83.0317,73.289,0,8.353,2.413,0,10.766,61.83,2.40151818808547,0.384707236,0.967839316415692,2019-07-10
"RO",27,0.249083941472935,25.115,25.1707,1.394,"1100338",86.12,0,0,21.678,0,0,0.0412,0.164,0,0,0,0,0,0,1.8819582164782,0.384707236,0.967839316415692,2019-06-13
"RO",99,0.224967667870745,92.685,91.599,1.405,"1100338",59.62,5.73,0,55.3807,5.3205,0,0.4337,0.467,0,0,0,0,0,1.16,2.46185852746079,0.384707236,0.967839316415692,2019-07-10
"RO",17,0.282236067458245,100.265,99.4496,0.222,"1100338",93.21,2.61,0,93.6669,2.6251,0,1.7684,1.76,0,0,0.672,0.224,0.896,0.91,2.46198349096039,0.384707236,0.967839316415692,2019-07-10
"RO",16,0.0753497240912122,179.732,143.5043,0.145,"1100338",44.77,3.44,0,80.6448,6.2044,0,47.0827,26.138,0,0.626,4.99,0.663,6.279,20.33,2.42442448593546,0.384707236,0.967839316415692,2019-07-10
"RO",49,0.198031519163357,98.096,77.6039,0.821,"1100338",50.35,16.81,0,49.4978,16.5301,0,20.0182,20.361,0.54,0,0.72,0.9,2.16,19.9,2.41808187121429,0.384707236,0.967839316415692,2019-07-10
"RO",26,0.230419591424696,97.671,85.835,0.394,"1100338",61.87,4.41,0,60.5651,4.3141,0,8.7871,8.977,0,0,0,0,0,12.32,2.41481239578207,0.384707236,0.967839316415692,2019-07-10
"RO",10,0.25287225769222,46.828,42.5663,0.305,"1100338",37.41,0,0,17.5597,0,0,9.8274,20.939,13.836,9.134,0.417,0,23.387,9.3,1.97485748851587,0.384707236,0.967839316415692,2019-06-13
"RO",7,0.0676001455305595,99.309,99.3329,0.092,"1100338",84.41,6.11,0,84.0129,6.0796,0,0,0,0,0,0,0,0,0.2,2.45217869717529,0.384707236,0.967839316415692,2019-07-10
"RO",23,0.172558749001864,104.084,104.3174,0.287,"1100338",75.73,5.18,0,78.9972,5.401,0,8.8895,8.522,0,0.041,4.493,0,4.534,0,2.15471072040605,0.384707236,0.967839316415692,2019-07-10
"RO",38,0.175259660282292,99.116,98.4513,0.502,"1100338",85.36,0,0,84.792,0,0,0.0033,0.003,0,0,0,0,0,0.89,2.46335108835563,0.384707236,0.967839316415692,2019-07-10
"RO",46,0.150598070410649,97.993,87.8199,0.681,"1100338",81,0,0,79.5512,0,0,16.9537,17.262,0,0,6.309,0,6.309,10.58,2.46558712484961,0.384707236,0.967839316415692,2019-07-10
"RO",13,0.262283539269436,44.335,44.2383,0.382,"1100338",72.93,0,0,32.4068,0,0,0.3606,0.812,0.17,0,0,0,0.17,0.44,1.92392360628218,0.384707236,0.967839316415692,2019-06-13
"RO",15,0.0321244556430581,95.045,76.4584,0.255,"1100338",52.09,4.26,0,49.6201,4.0575,0,14.9708,15.716,4.451,0,0,0,4.451,19.74,2.43711157481476,0.384707236,0.967839316415692,2019-07-10
"RO",23,0.18507370413668,50.897,45.3477,0.659,"1100338",51.77,0,0,26.4085,0,0,10.3847,20.358,15.427,8.96,0.147,0,24.534,11.1,1.92212302737844,0.384707236,0.967839316415692,2019-06-13
"RO",11,0.172474487139159,25.67,21.4865,0.666,"1100338",35.97,0,0,9.2531,0,0,6.337,24.631,6.915,7.967,0,0,14.882,16.49,1.97920231017474,0.384707236,0.967839316415692,2019-06-13
"RO",42,0.255964364333543,47.172,42.9166,1.272,"1100338",33.36,0,0,15.773,0,0,20.0761,42.464,14.621,10.566,8.506,3.517,37.21,9.22,1.90616586873468,0.384707236,0.967839316415692,2019-06-13
"RO",8,0.0713321707815353,101.51,70.1911,0.148,"1100338",39.25,0,0,39.9305,0,0,55.2114,54.269,2.458,0,0,8.457,10.915,31.01,2.13130679220451,0.384707236,0.967839316415692,2019-07-10
"RO",7,0.0533951531991554,101.375,77.897,0.117,"1100338",61.07,8.59,0,62.0496,8.7228,0,33.2315,32.708,0.523,7.068,1.133,0,8.724,23.33,2.39183258599533,0.384707236,0.967839316415692,2019-07-10
"RO",35,0.187775818285769,98.761,98.4511,0.462,"1100338",74.2,25.27,0,73.4422,25.0088,0,0,0,0,0,0,0,0,0,2.45540057543457,0.384707236,0.967839316415692,2019-07-10
"RO",14,0.201020952428912,16.887,16.6297,1.094,"1100338",57.15,0,0,9.6734,0,0,2.0348,12.023,9.644,9.078,2.884,0,21.606,1.74,1.89136111532675,0.384707236,0.967839316415692,2019-06-13
"RO",13,0.181175837687145,99.262,86.514,0.195,"1100338",70.21,0,0,69.8475,0,0,14.6278,14.704,0,0,0,0.062,0.062,12.1,2.44503511095159,0.384707236,0.967839316415692,2019-07-10
"RO",10,0.0860069523003462,50.925,37.7752,0.344,"1100338",30.88,0,0,15.7619,0,0,23.2652,45.584,2.448,10.341,4.309,0.607,17.705,25.99,1.95905571242443,0.384707236,0.967839316415692,2019-06-13
"RO",32,0.19849975987299,78.964,73.7457,0.564,"1100338",30.69,0,0,24.288,0,0,15.8834,20.07,4.242,1.79,0.895,0.895,7.822,6.82,1.95590925895099,0.384707236,0.967839316415692,2019-06-13
"RO",10,0.0696636978831835,50.84,35.7027,0.364,"1100338",28.52,0,0,14.5346,0,0,24.8788,48.826,2.032,9.873,4.27,0.608,16.783,29.93,1.95932322884869,0.384707236,0.967839316415692,2019-06-13
"RO",7,0.0176889917987346,105.288,30.2248,0.301,"1100338",0.29,0,0,0.3101,0,0,71.3966,67.659,11.303,0,0.37,0.028,11.701,71.36,2.41276871703627,0.384707236,0.967839316415692,2019-07-10
"RO",48,0.162776188405497,72.15,72.311,0.863,"1100338",93.02,6.98,0,67.2645,5.0465,0,0,0,0,0,0,0,0,0,2.1820518090291,0.384707236,0.967839316415692,2019-07-10
"RO",22,0.20040418728391,78.859,79.0357,0.362,"1100338",65.41,29.74,0,51.6987,23.5076,0,0,0,0,0,0,0,0,0,2.15922550832215,0.384707236,0.967839316415692,2019-07-10
"RO",24,0.180623997951077,99.116,67.0303,0.465,"1100338",48.77,0,0,48.4512,0,0,33.3219,33.544,3.963,0,1.331,0,5.294,32.52,2.14561366316878,0.384707236,0.967839316415692,2019-07-10
"RO",7,0.0268956696984114,99.293,47.8183,0.19,"1100338",0,0,0,0,0,0,56.9598,57.237,16.825,0,3.125,1.182,21.132,51.95,2.4167264399909,0.384707236,0.967839316415692,2019-07-10
"RO",9,0.228575025214079,52.198,52.315,0.224,"1100338",59.12,0,0,30.9285,0,0,0,0,0,0,0,0,0,0,2.48101491243416,0.384707236,0.967839316415692,2019-07-10
"RO",8,0.25933493462416,23.035,18.9,0.55,"1100338",38.78,0,0,8.954,0,0,6.451,27.942,0,4.931,4.743,0,9.674,18.14,1.92813462556757,0.384707236,0.967839316415692,2019-06-13
"RO",22,0.156716136440391,98.155,68.968,0.415,"1100338",53.77,0,0,52.8998,0,0,36.0784,36.674,0.63,0.065,0.64,0.763,2.098,29.89,2.39923600996564,0.384707236,0.967839316415692,2019-07-10
"RO",6,0.109981990921759,25.02,24.9598,0.313,"1100338",41.38,0,0,10.3772,0,0,8.9875,35.84,3.471,26.97,2.044,0.501,32.986,0.46,1.94102102358106,0.384707236,0.967839316415692,2019-06-13
"RO",11,0.179536483126411,51.624,43.1814,0.331,"1100338",30.99,0,0,16.0328,0,0,10.4992,20.292,6.325,0.562,0,0,6.887,16.54,1.92228424552056,0.384707236,0.967839316415692,2019-06-13
"RO",9,0.0703159966810732,96.941,80.0808,0.146,"1100338",63.35,0,0,61.55,0,0,50.944,52.434,0,11.786,21.703,0,33.489,17.58,2.4030278377177,0.384707236,0.967839316415692,2019-07-10
"RO",64,0.12065254541591,100.75,49.1305,1.693,"1100338",41.85,0,0,42.2572,0,0,54.4801,53.954,0,2.608,0,0,2.608,51.34,2.43537580964667,0.384707236,0.967839316415692,2019-07-10
"RO",17,0.24776621659506,50.801,46.6192,0.474,"1100338",34.5,0,0,17.5668,0,0,6.9368,13.624,2.948,0,0,0,2.948,8.44,1.91090260860468,0.384707236,0.967839316415692,2019-06-13
"RO",28,0.18174950622512,104.503,100.8556,0.361,"1100338",83.08,6.26,0,87.0153,6.5596,0,4.8006,4.583,13.481,0,0,0,13.481,3.71,2.14234303832985,0.384707236,0.967839316415692,2019-07-10
"RO",52,0.0994618953702956,182.116,172.6825,0.391,"1100338",76.07,2.78,0,138.8486,5.0803,0,40.687,22.291,0,0,7.415,0.631,8.046,5.12,2.17857736185141,0.384707236,0.967839316415692,2019-07-10
"RO",13,0.111237243569579,50.268,46.4356,0.364,"1100338",65.91,0,0,33.2043,0,0,3.364,6.677,1.406,0,0,0,1.406,7.83,2.42489902733957,0.384707236,0.967839316415692,2019-07-10
"RO",14,0.128192168053237,49.678,45.7932,0.397,"1100338",41.59,0,0,20.7062,0,0,8.3985,16.868,22.747,4.387,0,1.485,28.619,8.03,1.91803868857776,0.384707236,0.967839316415692,2019-06-13
"RO",23,0.109471462150234,106.841,74.2019,0.403,"1100338",46.45,0,0,49.7342,0,0,41.5705,38.822,4.125,1.621,0.409,0.879,7.034,30.7,1.97966081737114,0.384707236,0.967839316415692,2019-06-13
"RO",9,0.135622306027694,56.024,54.1479,0.216,"1100338",43.22,0,0,24.2697,0,0,9.3933,16.729,0.115,2.19,3.609,2.866,8.78,3.56,1.91721012789669,0.384707236,0.967839316415692,2019-06-13
"RO",108,0.259599769527717,95.102,66.2586,2.119,"1100338",58.15,3.21,0,55.4284,3.0628,0,33.8533,35.517,0,0,0.65,0,0.65,30.48,2.38641112389106,0.384707236,0.967839316415692,2019-07-10
"RO",34,0.221380315261169,48.435,46.6864,0.947,"1100338",33.67,0,0,16.343,0,0,19.2776,39.712,11.539,8.695,5.996,6.579,32.809,3.78,1.95432986748274,0.384707236,0.967839316415692,2019-06-13
"RO",25,0.24202284733762,52.798,42.8442,0.759,"1100338",45.06,0,0,23.8415,0,0,14.1329,26.708,0.778,3.455,0.924,0,5.157,19.03,1.90280604961424,0.384707236,0.967839316415692,2019-06-13
"RO",32,0.0702565054332534,101.558,82.6377,0.503,"1100338",50.39,25.51,0,51.2878,25.9701,0,44.3575,43.579,18.266,19.635,3.213,0,41.114,18.81,2.40483295736749,0.384707236,0.967839316415692,2019-07-10
"RO",20,0.123793012280388,82.218,69.5755,0.374,"1100338",3.5,0,0,2.886,0,0,13.8461,16.803,1.075,0,0.047,0.055,1.177,15.57,2.18226290484182,0.384707236,0.967839316415692,2019-07-10
"RO",11,0.121207153111895,99.73,59.354,0.241,"1100338",44.48,0,0,44.4601,0,0,39.5688,39.587,0,0,0,0,0,40.62,2.45429417983321,0.384707236,0.967839316415692,2019-07-10
"RO",39,0.263543851578825,98.137,96.2146,0.527,"1100338",64.26,9.74,0,63.2017,9.5787,0,0.3975,0.404,0,0,0,0,0,1.21,2.46518757849589,0.384707236,0.967839316415692,2019-07-10
"RO",5,0.0313589976616652,77.327,54.1463,0.12,"1100338",49.65,0,0,38.4823,0,0,23.9564,30.911,0,0,0,0,0,29.05,2.1882156532966,0.384707236,0.967839316415692,2019-07-10
"RO",36,0.234492502062699,96.296,90.9219,0.515,"1100338",80.56,2.98,0,77.7485,2.8782,0,5.6468,5.851,0,0,0,0,0,5.79,2.38872606370133,0.384707236,0.967839316415692,2019-07-10
"RO",20,0.121750739472816,100.068,100.2716,0.259,"1100338",71.56,2.02,0,71.7711,2.0271,0,0,0,0,0,0,0,0,0,2.48406972405513,0.384707236,0.967839316415692,2019-07-10
"RO",23,0.216385888412101,100.832,96.6523,0.309,"1100338",34.55,0,0,34.9121,0,0,13.6586,13.516,8.195,0.222,2.542,0,10.959,4.36,1.9121525750491,0.384707236,0.967839316415692,2019-06-13
"RO",11,0.275425336857906,51.042,51.1563,0.28,"1100338",76.91,0,0,39.3445,0,0,1.2534,2.45,0.392,0.837,1.093,0,2.322,0,1.8995764534183,0.384707236,0.967839316415692,2019-06-13
"RO",41,0.219564676518879,101.396,63.5329,0.839,"1100338",46.89,0.53,0,47.6478,0.5391,0,37.8317,37.227,0.029,0.192,0.227,0,0.448,36.78,2.40849741155811,0.384707236,0.967839316415692,2019-07-10
"RO",11,0.119470806044174,97.394,49.2072,0.291,"1100338",30.33,9.73,0,29.6021,9.5002,0,42.8008,43.848,0,1.448,0,0,1.448,47.46,2.41682341253901,0.384707236,0.967839316415692,2019-07-10
"RO",19,0.108953004227952,98.93,65.6619,0.376,"1100338",45.15,0,0,44.7682,0,0,62.2771,62.81,0.906,26.988,0.295,0,28.189,33.78,2.48249621512904,0.384707236,0.967839316415692,2019-07-10
"RO",25,0.0753176426720953,100.176,78.0602,0.416,"1100338",54.29,0,0,54.5045,0,0,22.1003,22.012,0,0,0,0.216,0.216,21.54,2.44256912205243,0.384707236,0.967839316415692,2019-07-10
"RO",8,0.0972302480389955,98.128,75.0388,0.139,"1100338",54.55,0,0,53.647,0,0,49.9708,50.81,1.518,26.06,0.333,0,27.911,23.7,2.47866569637491,0.384707236,0.967839316415692,2019-07-10
"RO",19,0.0429346956606539,93.041,92.9809,0.266,"1100338",33.07,61.93,0,30.8394,57.7485,0,0.0248,0.027,0,0,0,0,0,0.29,2.47548119887819,0.384707236,0.967839316415692,2019-07-10
"RO",7,0.0852421294897703,93.273,55.4495,0.164,"1100338",34.93,3.91,0,32.6528,3.6516,0,37.0322,39.614,0,0,0,0,0,40.68,2.18240908782763,0.384707236,0.967839316415692,2019-07-10
"RO",23,0.179630359897366,50.946,46.7449,0.64,"1100338",54.98,0,0,28.0738,0,0,9.082,17.787,15.511,8.667,0,0.192,24.37,8.45,1.92217507063462,0.384707236,0.967839316415692,2019-06-13
"RO",23,0.211386379130016,40.177,40.2672,0.743,"1100338",66.85,0,0,26.9191,0,0,1.1501,2.856,15.284,2.856,0,0,18.14,0,1.92129771350769,0.384707236,0.967839316415692,2019-06-13
"RO",18,0.14189504271968,98.953,81.1247,0.288,"1100338",65.81,0,0,65.2619,0,0,34.1077,34.392,2.68,13.973,1.865,0,18.518,16.51,2.1498694946776,0.384707236,0.967839316415692,2019-07-10
"RO",14,0.103837945869527,93.147,83.4491,0.218,"1100338",54.27,3.06,0,50.6678,2.8595,0,13.0157,13.942,0,0.569,3.257,0.65,4.476,10.61,2.42294373534061,0.384707236,0.967839316415692,2019-07-10
"RO",20,0.0584282137158987,99.622,51.1279,0.509,"1100338",14.83,0,0,14.8099,0,0,47.2693,47.343,0,0,0,0,0,48.79,2.47632704373662,0.384707236,0.967839316415692,2019-07-10
"RO",23,0.241500409866987,99.298,96.5265,0.31,"1100338",73.88,0,0,73.5249,0,0,0.9591,0.964,0,0,0,0,0,2.25,2.4672020602,0.384707236,0.967839316415692,2019-07-10
"RO",32,0.190029257513865,96.653,96.164,0.433,"1100338",36.19,0,0,35.0542,0,0,0.6026,0.622,0,0,0,0,0,0.73,2.47713937012749,0.384707236,0.967839316415692,2019-07-10
"RO",17,0.235594522331804,48.129,43.7939,0.505,"1100338",28.59,0,0,13.7917,0,0,8.5982,17.825,5.918,2.005,3.961,0,11.884,9.21,1.97564778570689,0.384707236,0.967839316415692,2019-06-13
"RO",20,0.0508709572159588,90.419,49.5273,0.525,"1100338",33.16,6.92,0,30.054,6.2749,0,40.6863,44.897,0,0,0,0,0,45.35,2.410389177214,0.384707236,0.967839316415692,2019-07-10
"RO",92,0.199198612871288,100.799,64.2193,1.862,"1100338",49.29,1.05,0,49.795,1.0573,0,39.9122,39.507,0,0,0.613,0,0.613,36.43,2.38425854819934,0.384707236,0.967839316415692,2019-07-10
"RO",11,0.162959818193704,98.985,97.117,0.147,"1100338",88.54,0,0,87.8388,0,0,1.7066,1.72,0,0,0,0.088,0.088,1.13,2.46961826893895,0.384707236,0.967839316415692,2019-07-10
"RO",85,0.239877824812228,179.745,167.6664,0.659,"1100338",40.32,0,0,72.6299,0,0,9.4033,5.22,0.812,0.067,0,0,0.879,6.09,1.94398007028034,0.384707236,0.967839316415692,2019-06-13
"RO",22,0.193481234953528,53.146,48.5474,0.589,"1100338",59.68,0,0,31.791,0,0,6.6766,12.535,15.584,1.591,0.683,0,17.858,8.86,1.89095983703386,0.384707236,0.967839316415692,2019-06-13
"RO",32,0.258203001031542,72.21,61.8718,0.672,"1100338",20.58,0,0,14.8917,0,0,17.4217,24.072,7.75,6.863,1.59,0.082,16.285,12.49,1.95029401064377,0.384707236,0.967839316415692,2019-06-13
"RO",6,0.0797876880456991,134.196,127.5406,0.061,"1100338",44.95,0,0,60.4518,0,0,57.2401,42.559,1.186,0.395,0.962,16.352,18.895,5.17,2.13365762579049,0.384707236,0.967839316415692,2019-07-10
"RO",48,0.0971018502579596,295.587,206.4246,0.302,"1100338",42.87,0,0,127.0033,0,0,154.8745,52.279,0.951,20.335,0.209,0,21.495,30.32,2.48247589770508,0.384707236,0.967839316415692,2019-07-10
"RO",12,0.0585310355637864,99.061,42.7818,0.365,"1100338",15.07,10.32,0,14.9602,10.2454,0,55.8274,56.231,0,0,0,0,0,56.38,2.47193936877505,0.384707236,0.967839316415692,2019-07-10
"RO",68,0.122854134715362,300.832,279.6207,0.316,"1100338",60.86,30.16,0,183.5046,90.9289,0,30.201,10.017,0,0,0.206,0.409,0.615,6.86,2.38998168576379,0.384707236,0.967839316415692,2019-07-10
"RO",9,0.0917433403575749,98.378,62.1721,0.188,"1100338",44.59,0.79,0,43.9676,0.7764,0,32.6368,33.101,0,0,0,0,0,33.37,2.42242171914461,0.384707236,0.967839316415692,2019-07-10
"RO",56,0.172513769160724,98.873,87.469,0.832,"1100338",70.46,0,0,69.8189,0,0,14.7099,14.844,0,0,0,0,0,11.73,2.44151522150285,0.384707236,0.967839316415692,2019-07-10
"RO",65,0.194052245527015,93.738,66.4616,1.271,"1100338",44.16,18.33,0,41.4864,17.2241,0,39.9533,42.527,0,14.964,0,0,14.964,29.26,2.41996221448866,0.384707236,0.967839316415692,2019-07-10
"RO",16,0.215440093322376,48.355,47.944,0.434,"1100338",76.94,0,0,37.2873,0,0,7.012,14.469,7.446,5.699,6.812,0,19.957,1.07,1.93831023811953,0.384707236,0.967839316415692,2019-06-13
"RO",11,0.162959818193704,99.379,97.5607,0.147,"1100338",88.54,0,0,88.1896,0,0,1.5747,1.581,0,0,0,0.071,0.071,1.07,2.46961610649247,0.384707236,0.967839316415692,2019-07-10
"RO",20,0.221533838630075,50.895,44.2624,0.587,"1100338",66.89,0,0,34.1201,0,0,14.7418,28.9,3.258,11.254,0,0,14.512,13.23,1.96603243482626,0.384707236,0.967839316415692,2019-06-13
"RO",48,0.121824063351587,96.915,75.0687,0.831,"1100338",73.35,0,0,71.2473,0,0,31.2024,32.124,0,0,0,0,0,22.71,2.44814304060638,0.384707236,0.967839316415692,2019-07-10
"RO",33,0.182372090956485,98.21,86.7246,0.495,"1100338",67.23,0,0,66.1783,0,0,29.2027,29.669,0,0,5.036,4.9,9.936,10.9,2.44875886295279,0.384707236,0.967839316415692,2019-07-10
"RO",45,0.135014495485885,97.992,87.4105,0.669,"1100338",80.34,0,0,78.9007,0,0,17.0564,17.367,0,0,6.16,0,6.16,11,2.46576658773036,0.384707236,0.967839316415692,2019-07-10
"RO",5,0.0409491412240202,99.414,78.4427,0.083,"1100338",35.45,0,0,35.3248,0,0,17.2353,17.298,0.591,0,0,0.072,0.663,21.27,2.4326077479398,0.384707236,0.967839316415692,2019-07-10
"RO",76,0.13925833801704,101.186,40.4301,2.444,"1100338",30.01,0,0,30.4331,0,0,57.5821,56.78,0,0,0,0,0,60.13,1.92839207682021,0.384707236,0.967839316415692,2019-06-13
"RO",59,0.154271220324275,261.798,223.852,0.343,"1100338",66.53,14.61,0,174.5682,38.3306,0,36.6814,13.98,0,0,0,0,0,14.68,2.11607837745499,0.384707236,0.967839316415692,2019-07-10
"RO",34,0.158552850841478,99.518,79.0242,0.559,"1100338",51.84,2.37,0,51.7057,2.3617,0,45.2873,45.405,0,0,0,0,0,20.77,2.38788575124984,0.384707236,0.967839316415692,2019-07-10
"RO",11,0.131440694346783,82.773,82.9586,0.172,"1100338",63.3,18,0,52.5104,14.9306,0,0.0022,0.003,0,0,0,0,0,0,2.16360115208877,0.384707236,0.967839316415692,2019-07-10
"RO",82,0.176237490374183,95.456,87.3802,1.22,"1100338",22.49,0,0,21.5153,0,0,8.7804,9.178,0,0,0,0,0,8.66,2.41739891577548,0.384707236,0.967839316415692,2019-07-10
"RO",5,0.172381105901242,27.378,19.8073,0.328,"1100338",40.7,0,0,11.1687,0,0,4.0626,14.806,0,0,0,0.076,0.076,12.69,1.96254902444811,0.384707236,0.967839316415692,2019-06-13
"RO",17,0.129992149888972,51.274,50.9489,0.434,"1100346",99.13,0,0,50.9408,0,0,0.3088,0.601,0,0,0,0,0,0.18,0.520466214822015,0.174027876,0.53389407202884,2018-07-16
"RO",7,0.05,10.767,10.63,0.856,"1100346",97.08,0,0,10.476,0,0,0,0,0,0,0,0,0,0,0.51911960423088,0.174027876,0.53389407202884,2018-07-16
"RO",33,0.0982163535864717,50.119,21.4314,2.002,"1100346",32.49,0.32,0,16.319,0.1593,0,28.7494,57.234,0,0,0,0,0,57.32,0.564685097483223,0.174027876,0.53389407202884,2018-07-16
"RO",18,0.10956698608721,49.412,20.6327,1.134,"1100346",35.65,0.38,0,17.6525,0.1872,0,28.9286,58.415,0,0,0,0,0,58.33,0.562182716378148,0.174027876,0.53389407202884,2018-07-16
"RO",46,0.134164572973384,53.116,52.562,1.138,"1100346",98.74,0,0,52.562,0,0,0,0,0,0,0,0,0,0,0.58468006797014,0.174027876,0.53389407202884,2018-07-16
"RO",8,0.0888888888888889,12.202,11.6006,0.897,"1100346",94.76,0,0,11.5885,0,0,0,0,0,0,0,0,0,5.05,0.578058138191583,0.174027876,0.53389407202884,2018-07-16
"RO",14,0.20697965278599,37.166,35.6756,0.51,"1100346",95.78,0,0,35.6756,0,0,0,0,0,0,0,0,0,0,0.581743076310246,0.174027876,0.53389407202884,2018-07-16
"RO",10,0.126940767395315,22.32,14.819,0.877,"1100346",64.12,0,0,14.3437,0,0,0,0,0,0,0,0,0,0,0.547791937463283,0.174027876,0.53389407202884,2019-06-25
"RO",74,0.155466631568912,100.476,49.8685,1.929,"1100346",39.43,0,0,39.7019,0,0,47.8015,47.469,0,0,0,0,0,48.12,0.55841340779136,0.174027876,0.53389407202884,2018-07-16
"RO",24,0.123154793406472,48.856,43.2959,0.721,"1100346",69.21,17.66,0,33.8879,8.6473,0,4.237,8.653,0,0,0,0,0,8.47,0.525720623159023,0.174027876,0.53389407202884,2018-07-16
